350, 0.8071565285491337
351, 0.8082798774167573
352, 0.8100637796039081
353, 0.8167629820493804
354, 0.8241592995073503
355, 0.8298646610859752
356, 0.8349185573961964
357, 0.8399506035538254
358, 0.844191270380577
359, 0.8479279663415312
360, 0.8512395170536322
361, 0.8550848341260535
362, 0.8592771865286623
363, 0.8632589474543209
364, 0.8663149028825163
365, 0.8690552474220281
366, 0.871612314782295
367, 0.8744999347457205
368, 0.8774488829325742
369, 0.8791203099349985
370, 0.8823545920266485
371, 0.8873751068109119
372, 0.8907931181365376
373, 0.892468847510918
374, 0.8935506178628306
375, 0.8949983814861913
376, 0.8966477721498726
377, 0.8982051899057217
378, 0.8996319634771525
379, 0.9012579185137634
380, 0.9025222287745547
381, 0.9041946469436711
382, 0.9062549062258167
383, 0.907602148768468
384, 0.9088071296187126
385, 0.910314438993181
386, 0.9119036735682854
387, 0.9133707116395403
388, 0.9145685276102639
389, 0.9157837376297941
390, 0.9170318899621931
391, 0.9182692320290681
392, 0.9195337232514142
393, 0.9203709627730661
394, 0.9215947571583043
395, 0.9224738677297195
396, 0.9232723682145592
397, 0.9246328752625183
398, 0.9257896204698881
399, 0.9266154729478879
400, 0.9274163528193571
401, 0.9282266625432898
402, 0.9290588613029733
403, 0.9298841075176126
404, 0.9307272622232281
405, 0.9315641237536797
406, 0.9324005125598693
407, 0.9332169569968652
408, 0.9337161803549332
409, 0.9343961422338178
410, 0.9349722001829208
411, 0.9355643905190899
412, 0.9363676116193216
413, 0.9369946756937997
414, 0.9371113980752828
415, 0.9379416829160053
416, 0.9387850625737527
417, 0.939621607397901
418, 0.9404571824767134
419, 0.9409285347530453
420, 0.9416359872523864
421, 0.9421926895238201
422, 0.9423681285086916
423, 0.942548095925998
424, 0.9430830684413191
425, 0.9438051862482737
426, 0.94416571264866
427, 0.9441862054986679
428, 0.944607602714778
429, 0.9454423086172752
430, 0.9458926141018064
431, 0.9463007307825134
432, 0.9470067631667946
433, 0.947564350420386
434, 0.9477438685746427
435, 0.9477454947937858
436, 0.9478767851098375
437, 0.9483714103080367
438, 0.9491467285218904
439, 0.9495352452936644
440, 0.9495355535017385
441, 0.9495339043994883
442, 0.9499195874788287
443, 0.9506732530161589
444, 0.9511811616261944
445, 0.9513293616321238
446, 0.9513264193165295
447, 0.9513271649783719
448, 0.9514576044030977
449, 0.9519515136840451
450, 0.9527276675371763
451, 0.9531169427555649
452, 0.9531172411544344
453, 0.9531155703256445
454, 0.9535005403446233
455, 0.9542532920752168
456, 0.9547619657908731
457, 0.9549110436844289
458, 0.954904941371105
459, 0.9550805301116881
460, 0.9554846360721493
461, 0.9558902199923
462, 0.9563062904803163
463, 0.9566986361163711
464, 0.9566989300099971
465, 0.9566989446998198
466, 0.9566996661556728
467, 0.9570429630018388
468, 0.9574479835961072
469, 0.9575982208475289
470, 0.9578058907157351
471, 0.9582163256264248
472, 0.958488909996614
473, 0.9584897954612961
474, 0.9584897995794697
475, 0.9584897975126926
476, 0.9584897976801947
477, 0.9584880672807832
478, 0.9588708826062274
479, 0.9592801788097071
480, 0.9596822182538148
481, 0.9600937518497343
482, 0.9602797785722638
483, 0.9602806622308292
484, 0.9602806448259193
485, 0.9602806446974018
486, 0.9602806460379529
487, 0.9602807448835973
488, 0.9602807480378854
489, 0.9606923467595555
490, 0.9611092289966219
491, 0.9611764224896417
492, 0.9614728335948292
493, 0.9618836778500197
494, 0.962070622218686
495, 0.9620715074299016
496, 0.9620714899606776
497, 0.9620714818212845
498, 0.962071744963101
499, 0.9620909192215822
500, 0.9625129245764991
501, 0.9629318203663294
502, 0.9629681893693796
503, 0.9629677717668041
504, 0.9632627965906632
505, 0.9636736184968864
506, 0.9638614659742001
507, 0.9638623526274235
508, 0.9638623352111867
509, 0.9638623351237353
510, 0.963862335123329
511, 0.9638623351233347
512, 0.9638623351233347
513, 0.9638623351233347
514, 0.9638623351233349
515, 0.9638623351233434
516, 0.9638623351251103
517, 0.9638623350324659
518, 0.9638623188965524
519, 0.9638630613520702
520, 0.963987752758953
521, 0.9643943827065319
522, 0.9647599926022864
523, 0.9647578545870402
524, 0.9647578875155911
525, 0.9651674253022923
526, 0.9655841111414601
527, 0.9656526780857513
528, 0.9656531769433966
529, 0.965653180393494
530, 0.9656531803163853
531, 0.9656531803159419
532, 0.9656531803159394
533, 0.9656531803159395
534, 0.9656531803159395
535, 0.9656531803159395
536, 0.9656531803159395
537, 0.9656531803159395
538, 0.9656531803159395
539, 0.9656531803159395
540, 0.9656531803159393
541, 0.9656531803159485
542, 0.9656531803175408
543, 0.9656531805826286
544, 0.9656531693119758
545, 0.9656516590748668
546, 0.9657012105395386
547, 0.9661176032941474
548, 0.9665400285575497
549, 0.9665484115834406
550, 0.9665486134649529
551, 0.9665494603230799
552, 0.9668409372561702
553, 0.9672516868847064
554, 0.9674431508350021
555, 0.9674440208149285
556, 0.9674440255958665
557, 0.9674440255089384
558, 0.9674440255085386
559, 0.9674440255085442
560, 0.9674440255085442
561, 0.9674440255085442
562, 0.9674440255085442
563, 0.9674440255085442
564, 0.9674440255085442
565, 0.9674440255085442
566, 0.9674440255085442
567, 0.9674440255085442
568, 0.9674440255085442
569, 0.9674440255085442
570, 0.9674440255085442
571, 0.9674440255085442
572, 0.9674440255085442
573, 0.9674440255085442
574, 0.9674440255085442
575, 0.9674440255085442
576, 0.9674440255085442
577, 0.9674440255085442
578, 0.9674440255085442
579, 0.9674440255085442
580, 0.9674440255085442
581, 0.9674440255085442
582, 0.9674440255085442
583, 0.967444025508545
584, 0.967444025508546
585, 0.9674440255095357
586, 0.9674440254340317
587, 0.9674440084953737
588, 0.967440545001606
589, 0.9676945638603426
590, 0.9680962956640866
591, 0.9683358680594168
592, 0.968459739303058
593, 0.9688667989763405
594, 0.9692369831034191
595, 0.9692348753527255
596, 0.9692348717852793
597, 0.9692348807815494
598, 0.9692341193899161
599, 0.9689008849584939
600, 0.9687843809772428
601, 0.9690358607509054
602, 0.9692339735173018
603, 0.969234865913913
604, 0.9692348707895972
605, 0.969234870701544
606, 0.9692348707011434
607, 0.969234870701149
